date,star,like,comment
"June 7, 2021",1,1.0,useless. our fridge is 3 months old and 60 degrees inside. app only tells you what the fridge is set at. not the actual temperature. said nothing is wrong with it last week when icemaker quit.
"June 28, 2021",3,,Disappointed that have to see ads when I just want to turn AC on/off. I will evaluate alternative brands next appliance purchase.
"June 1, 2021",1,5.0,"This app requires accessing my location to add the device. I don't want to give my location. It should not be required even if there are ""weather"" facilities or anything like it. It should be optional. I will uninstall it."
"April 2, 2021",3,2.0,Used to get notification when washing machine has stopped. No longer receive notifications yet it is set for notifications. Can go in the app and see if it is stopped but notifications no longer work.
"June 18, 2021",3,,"Needs more themes!! Love that you can download new fonts/wallpapers/themes, but the variety is soooo limited! I shouldn't have to download an outside app to get a better selection."
"August 20, 2021",1,,"Now I know why so poorly rated. Basics? Sure, but just barely, don't expect much"
"June 16, 2021",4,1.0,"After recent ota updates both ac is back to normal function. It worth to note that after ota update AC need to kept turned off for 2-3 hr for complete reset. Currently not all features are controlled from AC like led display off and beep sound off for silent operation. If these features get added to...
Full Review"
"June 3, 2021",1,1.0,"Worsen over time. A year ago, I could connect to my TV within 5 mins. Nowadays, it is impossible to connect my phone to the TV. How did a smart TV turn outdated with this app? Unbelievable!"
"June 16, 2021",1,1.0,"Unable to get darn thing to work. (can't get good tv url to load and play tv item. If it takes a year of additional college courses in LG ThinQ AND hours of troubleshooting connection issues - we don't need LG ThinQ. LG might need better developers. (Just Sayin, Mind You)."
"April 18, 2021",1,,"Bogus, and a complete waste of time. It intermittently finds and connects to the T.V. I'm so dissatisfied with this app and LG's OLED C7 55inch. I should have gotten the Samsung instead. Enough said."
"August 10, 2021",1,1.0,Recent update .. now AC wont connect to wifi
"April 5, 2021",2,2.0,Fairly useless. Why do you make it impossible to adjust the temperature and dryness settings independently? I want high dryness but low temperature. That setting doesn't exist! My old analog dryer was better than this thing...
"June 9, 2021",1,1.0,Screen mirroring cant find my tv even though your app made me go through a long process to link the two. So why the hell is it saying it cant find the tv now that im actually trying to DO SOMETHING???
"August 8, 2021",4,,great app but it drinks the battery on the background
"May 26, 2021",4,1.0,"Its a great app, it allows me and my family to easily connect all our LG devices and still enjoy free access to all the essential features that are essential to our viewing experience"
"July 2, 2021",5,2.0,Best App... My LG TV remote was lost and find this app which is very simple to use and successfully paired to my LG Tv. Thank you so much 😊
"June 13, 2021",4,,My washer's WiFi kept turning off and could not be turned back on so I could not get notifications from the washer. I fixed it by connecting to a different network from the one used by the matching dryer.
"April 13, 2021",4,2.0,More fetures can be added. For AC Energy Monitoring is only showing on hourly basis and not on whenever it's consuming. (Ex: Even if we are switching on when 9:30 it's showing only from 10 - 11)
"May 30, 2021",1,1.0,"Advertisements are annoying. And it says the TV is disconnected constantly, forcing me to use the remote. This really defeats the purpose of the app."
"April 17, 2021",3,1.0,"While the app works, it doesn't provide any current telemetry about the fridge like temp and humidity. I've opened it twice in 12months. Nor does it work with home assistant."
"May 6, 2021",1,1.0,"Used to be ok but now sees TV but doesn't control it. Tried reconnection etc. Now a month on open app fine, press a button nothing from any of them except Power. Utterly useless, going backwards"
"May 5, 2021",2,1.0,"Very unreliable performance. Several screens briefly show content and then blank out (like Smart Care+) for my refrigerator, and usage info that it should be tracking shows no content/history in the app."
"June 26, 2021",5,,"WOW AMAZING!! I'm so pleasantly surprised, coming from an older 17 year old energy guzzler to this wonderful new AC window unit. The phone app is so easy to use even from work, I can make sure my sweet cat is safe from the heat while I'm away. Thank you LG!"
"April 14, 2021",1,2.0,"Please add an option for users to disable notifications from this app from waking the phone screen. Whenever my appliances finish a cycle, my whole phone screen illuminates. This doesn't happen for any other app I use, and it's very annoying."
"April 18, 2021",3,2.0,It's okay I guess but it won't turn on my dryer if it turns off so I can restart the dryer and I can't connect my old fridge which connects using WiFi. Could use some more work to make it better.
