date,star,like,comment,comment_n
"August 5, 2021",1,1.0,"Doesn't work on rooted devices. I could have saved some money & gotten a model without wifi, if I had known. Update: tried to use an older (non-rooted) Android phone and this app is not compatible with that either. Seriously?! Security concerns?! I could run this appliance through a separate firewal...
Full Review","['work', 'rooted', 'device', 'could', 'saved', 'money', 'gotten', 'model', 'without', 'wifi', 'known', 'update', 'tried', 'use', 'older', 'non', 'rooted', 'android', 'phone', 'app', 'compatible', 'either', 'seriously', 'security', 'concern', 'could', 'run', 'appliance', 'separate', 'firewal', 'full', 'review']"
"September 6, 2021",5,,"Not able to connect now , tried from all the mobile","['able', 'connect', 'tried', 'mobile']"
"August 17, 2021",1,,Completely useless. I just wanted a remote app to replace my broken one.,"['completely', 'useless', 'wanted', 'remote', 'app', 'replace', 'broken', 'one']"
"September 18, 2021",5,,I can't believed how the technology works perfect....just three step and the refri works,"['believed', 'technology', 'work', 'perfect', 'three', 'step', 'refri', 'work']"
"August 16, 2021",3,,Need widget for TV remote instead of opening app every time..,"['need', 'widget', 'tv', 'remote', 'instead', 'opening', 'app', 'every', 'time']"
"July 11, 2021",3,1.0,The app is good but google home voice command is not supported in the Philippines,"['app', 'good', 'google', 'home', 'voice', 'command', 'supported', 'philippine']"
"September 19, 2021",1,,Worst set up/navigation I made mistake bought 1 LG TV...I'll stay with Samsung which is plug and play...frome here on,"['worst', 'set', 'navigation', 'made', 'mistake', 'bought', 'lg', 'tv', 'stay', 'samsung', 'plug', 'play', 'frome']"
"July 17, 2021",5,,Very useful app i have lost my tv remote many times,"['useful', 'app', 'lost', 'tv', 'remote', 'many', 'time']"
"August 12, 2021",5,,"My dog ate chocolate... its been a week and home boy still okay 👌. I'm glad. I remember my homies be telling me ""don't let my dogs eat chocolate"" and i ask ""these chocolate?"" And they was like ""ANY!"" but it's okay for me to eat it? So I had thought they have gave me the blessing to eat it without k...
Full Review","['dog', 'ate', 'chocolate', 'week', 'home', 'boy', 'still', 'okay', 'glad', 'remember', 'homies', 'telling', 'let', 'dog', 'eat', 'chocolate', 'ask', 'chocolate', 'like', 'okay', 'eat', 'thought', 'gave', 'blessing', 'eat', 'without', 'k', 'full', 'review']"
"July 18, 2021",3,,"The connectivity isn't that quick, good innovation anyway.","['connectivity', 'quick', 'good', 'innovation', 'anyway']"
"July 30, 2021",1,,App is stuck on splash screen even after fresh install,"['app', 'stuck', 'splash', 'screen', 'even', 'fresh', 'install']"
"July 8, 2021",2,1.0,"Lg Thinq app keeps showing splash screen forever after initial login. What could be the issue? It doesn't even say login failure. It asks me to enable location. After that, it just does nothing. Update: I can confirm that there's an issue with the latest version. I went back to a previous version an...
Full Review","['lg', 'thinq', 'app', 'keep', 'showing', 'splash', 'screen', 'forever', 'initial', 'login', 'could', 'issue', 'even', 'say', 'login', 'failure', 'asks', 'enable', 'location', 'nothing', 'update', 'confirm', 'issue', 'latest', 'version', 'went', 'back', 'previous', 'version', 'full', 'review']"
"September 6, 2021",5,,So far it's been really nice wish all my other apps can exhibit the same.,"['far', 'really', 'nice', 'wish', 'apps', 'exhibit']"
"June 26, 2021",1,25.0,"I wish I could rate this app as a -1 star review, the old app was terrible as well, but at least I could connect to my TV at least 15% of the time. With this app it has only connected once, and demands to re-register the device each time I want to connect. At this point, I'd rather save myself the e...
Full Review","['wish', 'could', 'rate', 'app', 'star', 'review', 'old', 'app', 'terrible', 'well', 'least', 'could', 'connect', 'tv', 'least', 'time', 'app', 'connected', 'demand', 'register', 'device', 'time', 'want', 'connect', 'point', 'rather', 'save', 'e', 'full', 'review']"
"July 1, 2021",5,,We wish we could find out the outside temperature in the new update if possible,"['wish', 'could', 'find', 'outside', 'temperature', 'new', 'update', 'possible']"
"August 13, 2021",1,,Its 96 degrees out and you want to set my temp to 74 it will take 24 hours to get the temp back down and stable. Setting it that high will cause lose of control for cooling my house. Knock it off. Where do i opt out of this auto MFG setting its unsafe.,"['degree', 'want', 'set', 'temp', 'take', 'hour', 'get', 'temp', 'back', 'stable', 'setting', 'high', 'cause', 'lose', 'control', 'cooling', 'house', 'knock', 'opt', 'auto', 'mfg', 'setting', 'unsafe']"
"June 28, 2021",3,18.0,"We own 4 LG appliances. They are all connected. The oven only seems to use NFC instead of being able to remote in via WiFi... this is worthless and I don't know anyone who would take the time to use their phone over the oven itself is you have to stand by it anyways. Secondly, the app does not link ...
Full Review","['lg', 'appliance', 'connected', 'oven', 'seems', 'use', 'nfc', 'instead', 'able', 'remote', 'via', 'wifi', 'worthless', 'know', 'anyone', 'would', 'take', 'time', 'use', 'phone', 'oven', 'stand', 'anyways', 'secondly', 'app', 'link', 'full', 'review']"
"June 28, 2021",2,17.0,"This app is a joke. Sure, it's nice to be able to start and monitor your wash load. Too bad you need to turn on the WiFi and remote start EVERY time from the machine. Ok fine. That's not too bad. But how about having ZERO customized options for your cycle. Sure, you can download some that should've ...
Full Review","['app', 'joke', 'sure', 'nice', 'able', 'start', 'monitor', 'wash', 'load', 'bad', 'need', 'turn', 'wifi', 'remote', 'start', 'every', 'time', 'machine', 'ok', 'fine', 'bad', 'zero', 'customized', 'option', 'cycle', 'sure', 'download', 'full', 'review']"
"August 19, 2021",5,,good and very fast service 👍🏻 co- operative technicians.,"['good', 'fast', 'service', 'co', 'operative', 'technician']"
"July 24, 2021",2,,"Does not work for TV, does work for AC unit","['work', 'tv', 'work', 'ac', 'unit']"
"August 6, 2021",1,1.0,'cannot run on rooted device'. Fix it please,"['run', 'rooted', 'device', 'fix', 'please']"
"September 11, 2021",2,,Bluetooth control not working anymore,"['bluetooth', 'control', 'working', 'anymore']"
"August 21, 2021",5,,so dann helpful I still can't believe it...it helped me resolve my issue and saved me lots of $$$$....thank you to everyone involved in making this app possible...,"['dann', 'helpful', 'still', 'believe', 'helped', 'resolve', 'issue', 'saved', 'lot', 'thank', 'everyone', 'involved', 'making', 'app', 'possible']"
"August 7, 2021",2,,App has a bug preventing addition and reading of my smart diagnosis only dishwasher.,"['app', 'bug', 'preventing', 'addition', 'reading', 'smart', 'diagnosis', 'dishwasher']"
"July 24, 2021",2,,Stop with ALL notifications that aren't about the status of my laundry!!!! What's with all these crazy permissions?!?,"['stop', 'notification', 'status', 'laundry', 'crazy', 'permission']"
"July 27, 2021",1,,Can't connect to my TV anymore since they did thier update 😒,"['connect', 'tv', 'anymore', 'since', 'thier', 'update']"
"July 4, 2021",1,2.0,"If I could give this app a negative star I would. I used this app and 2 hours later it still has yet to find my TV....I have the TV and my cell phone on the same wifi and for whatever reasons it cannot find my TV. I wanted to use this app for screen sharing but I wasted 2 hours for nothing.....do yo...
Full Review","['could', 'give', 'app', 'negative', 'star', 'would', 'used', 'app', 'hour', 'later', 'still', 'yet', 'find', 'tv', 'tv', 'cell', 'phone', 'wifi', 'whatever', 'reason', 'find', 'tv', 'wanted', 'use', 'app', 'screen', 'sharing', 'wasted', 'hour', 'nothing', 'yo', 'full', 'review']"
"August 15, 2021",5,,Best app easy to connect all home appliances,"['best', 'app', 'easy', 'connect', 'home', 'appliance']"
"June 23, 2021",1,35.0,"Idk why they got rid of the old app but this is useless for the tv. The old one can at least power my tv on. My son hides the remote all the time I use it alot. It takes forever to connect to the tv itself, it'll say it's connected and you can click on stuff but it won't actually do anything on the ...
Full Review","['idk', 'got', 'rid', 'old', 'app', 'useless', 'tv', 'old', 'one', 'least', 'power', 'tv', 'son', 'hide', 'remote', 'time', 'use', 'alot', 'take', 'forever', 'connect', 'tv', 'say', 'connected', 'click', 'stuff', 'actually', 'anything', 'full', 'review']"
"July 2, 2021",3,2.0,"I have just had a multisplit AC system fitted including in children's bedroom. The key option for bedrooms is turning off the bright display lights on the wall unit is missing from the app. I was hoping to get rid of the physical remotes but have to keep them in order to turn the lights off at night...
Full Review","['multisplit', 'ac', 'system', 'fitted', 'including', 'child', 'bedroom', 'key', 'option', 'bedroom', 'turning', 'bright', 'display', 'light', 'wall', 'unit', 'missing', 'app', 'hoping', 'get', 'rid', 'physical', 'remote', 'keep', 'order', 'turn', 'light', 'night', 'full', 'review']"
"July 20, 2021",3,,Down grade app. Smart diagnosis error for non WIFI.,"['grade', 'app', 'smart', 'diagnosis', 'error', 'non', 'wifi']"
"September 6, 2021",2,,"Doesn't work with Google Home if outside of USA, it's disappointing","['work', 'google', 'home', 'outside', 'usa', 'disappointing']"
"August 11, 2021",1,,Needlessly requires a login to do anything. Hard pass.,"['needlessly', 'requires', 'login', 'anything', 'hard', 'pas']"
"July 14, 2021",1,,LG can u just bring the old version back. I can't use my mobile content on tv. 🙃🙃,"['lg', 'u', 'bring', 'old', 'version', 'back', 'use', 'mobile', 'content', 'tv']"
"August 15, 2021",2,1.0,"Dear LG, Please dont discountinue LG TV PLUS for this ThinQ app. That dedicated app is super convenient and very useful. Me and my family use it daily. Thank you","['dear', 'lg', 'please', 'dont', 'discountinue', 'lg', 'tv', 'plus', 'thinq', 'app', 'dedicated', 'app', 'super', 'convenient', 'useful', 'family', 'use', 'daily', 'thank']"
"July 18, 2021",5,,"It's a great app, very useful. I love it, and 100% recommend!","['great', 'app', 'useful', 'love', 'recommend']"
"July 4, 2021",1,3.0,"Wanted a tv remote app but the separate tv remote app is now integrated into this, a truly retrograde step. Seems to do all the things I don't want, but basic things like bring up the tv guide? On-screen pointer is sluggish and two or three seconds behind me. If it does have a GUIDE function it's we...
Full Review","['wanted', 'tv', 'remote', 'app', 'separate', 'tv', 'remote', 'app', 'integrated', 'truly', 'retrograde', 'step', 'seems', 'thing', 'want', 'basic', 'thing', 'like', 'bring', 'tv', 'guide', 'screen', 'pointer', 'sluggish', 'two', 'three', 'second', 'behind', 'guide', 'function', 'full', 'review']"
"July 10, 2021",3,,"How can I set ""Mix cycle"" as the default, always have to switch when start washing","['set', 'mix', 'cycle', 'default', 'always', 'switch', 'start', 'washing']"
"June 22, 2021",2,4.0,"Completely lacking support. Submitted an issue in the app, no response after 2 weeks. Absolutely nothing. Called customer support last week and was helped by a very pleasant and helpful person who was unfortunately unable to solve my issue. Was advised to email the developer of this app and still no...
Full Review","['completely', 'lacking', 'support', 'submitted', 'issue', 'app', 'response', 'week', 'absolutely', 'nothing', 'called', 'customer', 'support', 'last', 'week', 'helped', 'pleasant', 'helpful', 'person', 'unfortunately', 'unable', 'solve', 'issue', 'advised', 'email', 'developer', 'app', 'still', 'full', 'review']"
"July 8, 2021",3,,Please Add functionality to start AC in specified time in any mode of operation,"['please', 'add', 'functionality', 'start', 'ac', 'specified', 'time', 'mode', 'operation']"
"August 1, 2021",3,1.0,"Update - I was able to connect to my AC after under warranty replacement of the built-in wifi reviever/module. LG should consider adding more features to the app that help in controlling the devices. E.g. - switching of the AC light light or muting it's chimes whenever the temperature is changed in ...
Full Review","['update', 'able', 'connect', 'ac', 'warranty', 'replacement', 'built', 'wifi', 'reviever', 'module', 'lg', 'consider', 'adding', 'feature', 'app', 'help', 'controlling', 'device', 'e', 'g', 'switching', 'ac', 'light', 'light', 'muting', 'chime', 'whenever', 'temperature', 'changed', 'full', 'review']"
"June 30, 2021",1,8.0,"When it works, it's great; however, most of the time it won't connect my Samsung Galaxy Note 10+ with my tv. It usually says the power is already on, even though it clearly isn't or else it's powering on, but does nothing. Periodically it will connect, so I'm unsure of the cause. I have a Samsung Ga...
Full Review","['work', 'great', 'however', 'time', 'connect', 'samsung', 'galaxy', 'note', 'tv', 'usually', 'say', 'power', 'already', 'even', 'though', 'clearly', 'else', 'powering', 'nothing', 'periodically', 'connect', 'unsure', 'cause', 'samsung', 'ga', 'full', 'review']"
"July 2, 2021",1,36.0,"Update: App has gotten worse. Now I can no longer connect to my TV's at all. It shows them, but always shows as disconnected or off - even when they are on. I can't do any basic functions with this. It is beyond frustrating to try to use. Honestly, it's completely useless lately. I'm so over it.","['update', 'app', 'gotten', 'worse', 'longer', 'connect', 'tv', 'show', 'always', 'show', 'disconnected', 'even', 'basic', 'function', 'beyond', 'frustrating', 'try', 'use', 'honestly', 'completely', 'useless', 'lately']"
