date,star,like,comment
"July 29, 2021",1,1.0,I was happy with the app to see what is inside my Fradge while I am at work or uploading pictures. The new upgrade very confused and can't do the same things like before. It ended that I have to Uninstaller the app.
"July 14, 2021",1,4.0,"I own several Samsung Smart TV's: (1)UN32H5300, (2) UN40MU6290's, (1) US48JS900 connected to the internet problem- free running apps such as the Spectrum TV cable app and other streaming apps without issue. Yet the supposedly ""smart"" Samsung Smart Things app only supports 2 of my 4 internet connect...
Full Review"
"July 27, 2021",1,1.0,Can't even open the app. Notification pops up stating 'Smart things Keeps Stopping' and then just spins at the main page. Unistall/reinstall multiple times same issue. It appears that Samsung apps on a Samsung phones can't even work correctly. Nice.
"July 20, 2021",1,3.0,"Unusable. For instance, you cannot use Bluetooth speaker in automation. Update: it also doesn't support Smart Life and Tuya integration, (recently confirmed by SmartThings support). That in addition to 2 Samsung devices connected, and the app allows nothing to do with them."
"July 23, 2021",1,1.0,It's abit useless really. Constantly saying lights/ring doorbell is offline. They're not. Alexa controls them fine. If I'm honest I try to avoid this app like the plague which is a little difficult on the TV because of the ring doorbell.
"July 22, 2021",1,3.0,"Samsung did an update and now I xan modify my favorites to at the top of the list just horrible setup. Samsung is trying to be number one as a home automation vendor but took a huge step backwards. Who as a customer asked for this update? There are other home hubs out there! This app getting worse a...
Full Review"
"July 5, 2021",1,16.0,"This is the error I'm getting because I use Edge/Opera: This website is optimized for the following browsers. As it may not work correctly in other browsers, change your default browser and try again.(Error code: LNK_1004) To return to the service app, press the Back key on your device. Samsung Inte...
Full Review"
"July 30, 2021",1,1.0,this is in regard to using this app for the Frame TV features. Art mode upload doesn't work unless you have a Samsung phone. Very disappointing. Contacting their support and responses from the developers confirm this. Big bummer.
"July 18, 2021",1,1.0,"After installing and using my google account, it directs me to a page that says: ""404 Sorry, We could not find the page you requested. Please Confirm URL and Try again."" So that was that."
"July 30, 2021",1,2.0,"The only thing I want to use is the shopping list, and now I have no idea how to access it. Samsung seem to have prioritize third party (money-making) apps over those which actually provide daily value to the end user. I'm utterly disgusted."
"August 14, 2021",1,,Good app but... Samsung for some bizarre reason don't support TCP lighting who are a global manufacturer of smart light bulbs. This is rather bizarre and so will not be using them for my lighting until they include them. Will raise above 1 when and if they change this.
"June 30, 2021",1,2.0,"Just updated my Lenovo laptop to the latest version of windows. The next day I attempted to use Smart View, which also had an update(Samsung Smart Things) and my Samsung phone will no longer 'see' the laptop. The laptop sees the phone, can connect direct, but no smart view. Pretty tiresome."
"July 4, 2021",5,15.0,"All issues are resolved for me. Works like a charm again. Really like the new interface. There seems to be an issue with the hub ""disconnecting"" maybe every second day, but that might just be in the app - because the smarthome, automations, sceens and other triggers works brilliant. Please dont ever...
Full Review"
"August 4, 2021",1,,"Tried setting up Smartthings with my new TU7000 TV. Go through the process, phone connects to TV, app asks to enter the PIN on the TV screen... which doesn't exist. Reconnected twice, no PIN. Fail app can't even complete the setup process correctly with new equipment. Uninstalled"
"August 10, 2021",5,,I'm not gunnu cap it's not the coolest thing ever but its just really convenient. I can't tell you what to do hut if u listen to music alot I'd get it.
"August 19, 2021",1,,Just keeps telling me it's having Trouble connecting to the network
"July 5, 2021",2,47.0,"Samsung devices rely on smartThings App ie: TV, air-conditioner, Hub.. However recent update caused many issues reconnecting to Samsung devices. Got all working eventually except AC. Used customer support sent pictures and log files. Only to tell me to hire a technician because according to log file...
Full Review"
"August 4, 2021",1,1.0,"Awful update. I loved the family hub, and now it's unusable. My favorite thing was the communication of the shopping list between my phone and fridge. That is completely gone!!!!"
"July 16, 2021",1,5.0,"Developers I have Redmi smart phone but my tv is Samsung smart tv I want to use this app but when the connection is in progress it stops at 62% and the connection fails after 2 minutes please solve my problem. I have many times uninstalled an re install the smart thing app. But this problem can't be...
Full Review"
"August 10, 2021",1,,App crashes when trying to cast from my note 8 to my tv
"July 18, 2021",5,1.0,"You have really done well with making this app easy to use im not very tecq. smart so I have to read,write things a couple times to get it.I really like this App I can monitor alot of things at home & connect with family,freinds,work. Thank you for making life earier We all Need it. I Appreciate you...
Full Review"
